UN Region,year_smoothed,new_infections_smoothed
Central Africa,2013.923076923077,16111.19415314015
Central Africa,2013.9615384615386,16110.708305518057
Central Africa,2014.0,16110.0
Central Africa,2014.0384615384614,16108.788424771743
Central Africa,2014.076923076923,16107.957369628692
Central Africa,2014.1153846153845,16106.559292389622
Central Africa,2014.1538461538462,16104.212848502353
Central Africa,2014.1923076923076,16100.290241878927
Central Africa,2014.2307692307693,16093.775801895163
Central Africa,2014.2692307692307,16083.074509091864
Central Africa,2014.3076923076924,16065.806951809496
Central Africa,2014.3461538461538,16038.732191491761
Central Africa,2014.3846153846155,15998.133115855619
Central Africa,2014.423076923077,15941.153652900846
Central Africa,2014.4615384615386,15868.192781504848
Central Africa,2014.5,15785.0
Central Africa,2014.5384615384614,15701.807218495152
Central Africa,2014.576923076923,15628.846347099152
Central Africa,2014.6153846153845,15571.866884144381
Central Africa,2014.6538461538462,15531.267808508237
Central Africa,2014.6923076923076,15504.193048190504
Central Africa,2014.7307692307693,15486.925490908136
Central Africa,2014.7692307692307,15476.224198104837
Central Africa,2014.8076923076924,15469.709758121073
Central Africa,2014.8461538461538,15465.787151497647
Central Africa,2014.8846153846155,15463.440707610378
Central Africa,2014.923076923077,15462.042630371308
Central Africa,2014.9615384615386,15461.211575228257
Central Africa,2015.0,15460.0
Central Africa,2015.0384615384614,15458.21059658596
Central Africa,2015.076923076923,15456.983192066991
Central Africa,2015.1153846153845,15454.918339529288
Central Africa,2015.1538461538462,15451.452822403475
Central Africa,2015.1923076923076,15445.659434159646
Central Africa,2015.2307692307693,15436.038107414393
Central Africa,2015.2692307692307,15420.23312112029
Central Africa,2015.3076923076924,15394.730267287872
Central Africa,2015.3461538461538,15354.742928972448
Central Africa,2015.3846153846155,15294.781217263682
Central Africa,2015.423076923077,15210.626933515096
Central Africa,2015.4615384615386,15102.869338837927
Central Africa,2015.5,14980.0
Central Africa,2015.5384615384614,14857.130661162071
Central Africa,2015.576923076923,14749.373066484903
Central Africa,2015.6153846153845,14665.218782736316
Central Africa,2015.6538461538462,14605.25707102755
Central Africa,2015.6923076923076,14565.269732712128
Central Africa,2015.7307692307693,14539.76687887971
Central Africa,2015.7692307692307,14523.961892585607
Central Africa,2015.8076923076924,14514.340565840354
Central Africa,2015.8461538461538,14508.547177596525
Central Africa,2015.8846153846155,14505.081660470712
Central Africa,2015.923076923077,14503.016807933009
Central Africa,2015.9615384615386,14501.78940341404
Central Africa,2016.0,14500.0
Central Africa,2016.0384615384614,14499.515369908697
Central Africa,2016.076923076923,14499.182947851477
Central Africa,2016.1153846153845,14498.623716955848
Central Africa,2016.1538461538462,14497.68513940094
Central Africa,2016.1923076923076,14496.116096751572
Central Africa,2016.2307692307693,14493.510320758065
Central Africa,2016.2692307692307,14489.229803636747
Central Africa,2016.3076923076924,14482.322780723798
Central Africa,2016.3461538461538,14471.492876596705
Central Africa,2016.3846153846155,14455.253246342247
Central Africa,2016.423076923077,14432.46146116034
Central Africa,2016.4615384615386,14403.277112601938
Central Africa,2016.5,14370.0
Central Africa,2016.5384615384614,14336.72288739806
Central Africa,2016.576923076923,14307.53853883966
Central Africa,2016.6153846153845,14284.746753657753
Central Africa,2016.6538461538462,14268.507123403295
Central Africa,2016.6923076923076,14257.677219276202
Central Africa,2016.7307692307693,14250.770196363253
Central Africa,2016.7692307692307,14246.489679241935
Central Africa,2016.8076923076924,14243.883903248428
Central Africa,2016.8461538461538,14242.31486059906
Central Africa,2016.8846153846155,14241.376283044152
Central Africa,2016.923076923077,14240.817052148523
Central Africa,2016.9615384615386,14240.484630091303
Central Africa,2017.0,14240.0
Central Africa,2017.0384615384614,14239.31033410084
Central Africa,2017.076923076923,14238.837271942486
Central Africa,2017.1153846153845,14238.041443360245
Central Africa,2017.1538461538462,14236.70577530134
Central Africa,2017.1923076923076,14234.472906915697
Central Africa,2017.2307692307693,14230.764687232631
Central Africa,2017.2692307692307,14224.673182098446
Central Africa,2017.3076923076924,14214.843957183866
Central Africa,2017.3461538461538,14199.432170541464
Central Africa,2017.3846153846155,14176.321927487044
Central Africa,2017.423076923077,14143.887463958943
Central Africa,2017.4615384615386,14102.355891010451
Central Africa,2017.5,14055.0
Central Africa,2017.5384615384614,14007.644108989549
Central Africa,2017.576923076923,13966.112536041057
Central Africa,2017.6153846153845,13933.678072512956
Central Africa,2017.6538461538462,13910.567829458536
Central Africa,2017.6923076923076,13895.156042816132
Central Africa,2017.7307692307693,13885.326817901554
Central Africa,2017.7692307692307,13879.235312767369
Central Africa,2017.8076923076924,13875.527093084303
Central Africa,2017.8461538461538,13873.29422469866
Central Africa,2017.8846153846155,13871.958556639755
Central Africa,2017.923076923077,13871.162728057514
Central Africa,2017.9615384615386,13870.68966589916
Central Africa,2018.0,13870.0
Central Africa,2018.0384615384614,13869.273054863046
Central Africa,2018.076923076923,13868.774421777214
Central Africa,2018.1153846153845,13867.935575433772
Central Africa,2018.1538461538462,13866.527709101412
Central Africa,2018.1923076923076,13864.174145127356
Central Africa,2018.2307692307693,13860.265481137098
Central Africa,2018.2692307692307,13853.844705455118
Central Africa,2018.3076923076924,13843.484171085698
Central Africa,2018.3461538461538,13827.239314895058
Central Africa,2018.3846153846155,13802.87986951337
Central Africa,2018.423076923077,13768.692191740507
Central Africa,2018.4615384615386,13724.915668902908
Central Africa,2018.5,13675.0
Central Africa,2018.5384615384614,13625.08433109709
Central Africa,2018.576923076923,13581.307808259491
Central Africa,2018.6153846153845,13547.120130486628
Central Africa,2018.6538461538462,13522.760685104942
Central Africa,2018.6923076923076,13506.515828914302
Central Africa,2018.7307692307693,13496.155294544882
Central Africa,2018.7692307692307,13489.734518862902
Central Africa,2018.8076923076924,13485.825854872644
Central Africa,2018.8461538461538,13483.472290898588
Central Africa,2018.8846153846155,13482.064424566226
Central Africa,2018.923076923077,13481.225578222784
Central Africa,2018.9615384615386,13480.726945136954
East Africa,1990.0,142030.0
East Africa,1990.0384615384614,142053.98918951946
East Africa,1990.076923076923,142070.4440813519
East Africa,1990.1153846153845,142098.1260106855
East Africa,1990.1538461538462,142144.58559965342
East Africa,1990.1923076923076,142222.25321079724
East Africa,1990.2307692307693,142351.2391224758
East Africa,1990.2692307692307,142563.1247199811
East Africa,1990.3076923076924,142905.02235417196
East Africa,1990.3461538461538,143441.10260846312
East Africa,1990.3846153846155,144244.96430605877
East Africa,1990.423076923077,145373.15767256325
East Africa,1990.4615384615386,146817.78292620403
East Africa,1990.5,148465.0
East Africa,1990.5384615384614,150112.217073796
East Africa,1990.576923076923,151556.84232743678
East Africa,1990.6153846153845,152685.03569394126
East Africa,1990.6538461538462,153488.89739153688
East Africa,1990.6923076923076,154024.97764582804
East Africa,1990.7307692307693,154366.87528001892
East Africa,1990.7692307692307,154578.7608775242
East Africa,1990.8076923076924,154707.74678920276
East Africa,1990.8461538461538,154785.41440034658
East Africa,1990.8846153846155,154831.8739893145
East Africa,1990.923076923077,154859.5559186481
East Africa,1990.9615384615386,154876.0108104805
East Africa,1991.0,154900.0
East Africa,1991.0384615384614,154916.98069281448
East Africa,1991.076923076923,154928.62825028095
East Africa,1991.1153846153845,154948.22284050853
East Africa,1991.1538461538462,154981.10915406703
East Africa,1991.1923076923076,155036.08599458917
East Africa,1991.2307692307693,155127.3883765155
East Africa,1991.2692307692307,155277.37111103558
East Africa,1991.3076923076924,155519.38256771612
East Africa,1991.3461538461538,155898.84574693855
East Africa,1991.3846153846155,156467.85740700818
East Africa,1991.423076923077,157266.44649549737
East Africa,1991.4615384615386,158289.0211699859
East Africa,1991.5,159455.0
East Africa,1991.5384615384614,160620.9788300141
East Africa,1991.576923076923,161643.55350450263
East Africa,1991.6153846153845,162442.14259299182
East Africa,1991.6538461538462,163011.15425306148
East Africa,1991.6923076923076,163390.61743228388
East Africa,1991.7307692307693,163632.62888896445
East Africa,1991.7692307692307,163782.6116234845
East Africa,1991.8076923076924,163873.91400541083
East Africa,1991.8461538461538,163928.89084593297
East Africa,1991.8846153846155,163961.77715949147
East Africa,1991.923076923077,163981.37174971905
East Africa,1991.9615384615386,163993.01930718552
East Africa,1992.0,164010.0
East Africa,1992.0384615384614,164009.38489257643
East Africa,1992.076923076923,164008.96297227303
East Africa,1992.1153846153845,164008.2531792132
East Africa,1992.1538461538462,164007.0619077012
East Africa,1992.1923076923076,164005.07043049237
East Africa,1992.2307692307693,164001.7630994237
East Africa,1992.2692307692307,163996.3301353851
East Africa,1992.3076923076924,163987.56352938022
East Africa,1992.3461538461538,163973.8178818343
East Africa,1992.3846153846155,163953.2060434344
East Africa,1992.423076923077,163924.2780083958
East Africa,1992.4615384615386,163887.23633522555
East Africa,1992.5,163845.0
East Africa,1992.5384615384614,163802.76366477445
East Africa,1992.576923076923,163765.7219916042
East Africa,1992.6153846153845,163736.7939565656
East Africa,1992.6538461538462,163716.1821181657
East Africa,1992.6923076923076,163702.43647061978
East Africa,1992.7307692307693,163693.6698646149
East Africa,1992.7692307692307,163688.2369005763
East Africa,1992.8076923076924,163684.92956950763
East Africa,1992.8461538461538,163682.9380922988
East Africa,1992.8846153846155,163681.7468207868
East Africa,1992.923076923077,163681.03702772697
East Africa,1992.9615384615386,163680.61510742357
East Africa,1993.0,163680.0
East Africa,1993.0384615384614,163668.5179947599
East Africa,1993.076923076923,163660.64214909653
East Africa,1993.1153846153845,163647.39267864625
East Africa,1993.1538461538462,163625.15561042228
East Africa,1993.1923076923076,163587.98136919105
East Africa,1993.2307692307693,163526.2445225757
East Africa,1993.2692307692307,163424.8291938552
East Africa,1993.3076923076924,163261.18588176384
East Africa,1993.3461538461538,163004.60046090654
East Africa,1993.3846153846155,162619.84614410863
East Africa,1993.423076923077,162079.85615672186
East Africa,1993.4615384615386,161388.4115908767
East Africa,1993.5,160600.0
East Africa,1993.5384615384614,159811.58840912327
East Africa,1993.576923076923,159120.1438432781
East Africa,1993.6153846153845,158580.15385589137
East Africa,1993.6538461538462,158195.39953909346
East Africa,1993.6923076923076,157938.81411823616
East Africa,1993.7307692307693,157775.1708061448
East Africa,1993.7692307692307,157673.7554774243
East Africa,1993.8076923076924,157612.01863080895
East Africa,1993.8461538461538,157574.84438957772
East Africa,1993.8846153846155,157552.60732135375
East Africa,1993.923076923077,157539.35785090347
East Africa,1993.9615384615386,157531.4820052401
East Africa,1994.0,157520.0
East Africa,1994.0384615384614,157503.82081079806
East Africa,1994.076923076923,157492.7230282724
East Africa,1994.1153846153845,157474.05331991063
East Africa,1994.1538461538462,157442.71926923143
East Africa,1994.1923076923076,157390.33738386014
East Africa,1994.2307692307693,157303.3445545385
East Africa,1994.2692307692307,157160.44113679597
East Africa,1994.3076923076924,156929.8528333945
East Africa,1994.3461538461538,156568.3006494592
East Africa,1994.3846153846155,156026.14683942578
East Africa,1994.423076923077,155265.251857199
East Africa,1994.4615384615386,154290.94360532626
East Africa,1994.5,153180.0
East Africa,1994.5384615384614,152069.0563946737
East Africa,1994.576923076923,151094.748142801
East Africa,1994.6153846153845,150333.8531605742
East Africa,1994.6538461538462,149791.69935054076
East Africa,1994.6923076923076,149430.1471666055
East Africa,1994.7307692307693,149199.55886320403
East Africa,1994.7692307692307,149056.6554454615
East Africa,1994.8076923076924,148969.66261613986
East Africa,1994.8461538461538,148917.28073076857
East Africa,1994.8846153846155,148885.94668008937
East Africa,1994.923076923077,148867.2769717276
East Africa,1994.9615384615386,148856.17918920194
East Africa,1995.0,148840.0
East Africa,1995.0384615384614,148821.43493957934
East Africa,1995.076923076923,148808.70061769502
East Africa,1995.1153846153845,148787.27777261636
East Africa,1995.1538461538462,148751.32303243605
East Africa,1995.1923076923076,148691.21662940632
East Africa,1995.2307692307693,148591.39536442433
East Africa,1995.2692307692307,148427.41863162303
East Africa,1995.3076923076924,148162.82652311167
East Africa,1995.3461538461538,147747.95788808915
East Africa,1995.3846153846155,147125.8551291107
East Africa,1995.423076923077,146252.75443521913
East Africa,1995.4615384615386,145134.76939044351
East Africa,1995.5,143860.0
East Africa,1995.5384615384614,142585.23060955649
East Africa,1995.576923076923,141467.24556478087
East Africa,1995.6153846153845,140594.1448708893
East Africa,1995.6538461538462,139972.04211191085
East Africa,1995.6923076923076,139557.17347688833
East Africa,1995.7307692307693,139292.58136837697
East Africa,1995.7692307692307,139128.60463557567
East Africa,1995.8076923076924,139028.78337059368
East Africa,1995.8461538461538,138968.67696756395
East Africa,1995.8846153846155,138932.72222738364
East Africa,1995.923076923077,138911.29938230498
East Africa,1995.9615384615386,138898.56506042066
East Africa,1996.0,138880.0
East Africa,1996.0384615384614,138863.95128813034
East Africa,1996.076923076923,138852.9430038508
East Africa,1996.1153846153845,138834.4238576533
East Africa,1996.1538461538462,138803.34250093118
East Africa,1996.1923076923076,138751.38305011933
East Africa,1996.2307692307693,138665.09177587283
East Africa,1996.2692307692307,138523.34080504763
East Africa,1996.3076923076924,138294.6120847381
East Africa,1996.3461538461538,137935.97564422165
East Africa,1996.3846153846155,137398.19404233366
East Africa,1996.423076923077,136643.43530996353
East Africa,1996.4615384615386,135676.98438270268
East Africa,1996.5,134575.0
East Africa,1996.5384615384614,133473.01561729732
East Africa,1996.576923076923,132506.56469003647
East Africa,1996.6153846153845,131751.80595766634
East Africa,1996.6538461538462,131214.02435577835
East Africa,1996.6923076923076,130855.3879152619
East Africa,1996.7307692307693,130626.65919495239
East Africa,1996.7692307692307,130484.90822412715
East Africa,1996.8076923076924,130398.61694988067
East Africa,1996.8461538461538,130346.65749906884
East Africa,1996.8846153846155,130315.5761423467
East Africa,1996.923076923077,130297.05699614917
East Africa,1996.9615384615386,130286.04871186968
East Africa,1997.0,130270.0
East Africa,1997.0384615384614,130257.41825724504
East Africa,1997.076923076923,130248.78806922103
East Africa,1997.1153846153845,130234.2695748153
East Africa,1997.1538461538462,130209.90265752444
East Africa,1997.1923076923076,130169.16789643501
East Africa,1997.2307692307693,130101.51794275746
East Africa,1997.2692307692307,129990.38913287706
East Africa,1997.3076923076924,129811.07219186785
East Africa,1997.3461538461538,129529.91121933753
East Africa,1997.3846153846155,129108.30543388527
East Africa,1997.423076923077,128516.59562627802
East Africa,1997.4615384615386,127758.92503870418
East Africa,1997.5,126895.0
East Africa,1997.5384615384614,126031.0749612958
East Africa,1997.576923076923,125273.40437372198
East Africa,1997.6153846153845,124681.69456611473
East Africa,1997.6538461538462,124260.08878066247
East Africa,1997.6923076923076,123978.92780813215
East Africa,1997.7307692307693,123799.61086712294
East Africa,1997.7692307692307,123688.48205724254
East Africa,1997.8076923076924,123620.83210356499
East Africa,1997.8461538461538,123580.09734247556
East Africa,1997.8846153846155,123555.7304251847
East Africa,1997.923076923077,123541.21193077897
East Africa,1997.9615384615386,123532.58174275496
East Africa,1998.0,123520.0
East Africa,1998.0384615384614,123510.23283969836
East Africa,1998.076923076923,123503.533256699
East Africa,1998.1153846153845,123492.26260326403
East Africa,1998.1538461538462,123473.34665561897
East Africa,1998.1923076923076,123441.72441145474
East Africa,1998.2307692307693,123389.20800297023
East Africa,1998.2692307692307,123302.93911944826
East Africa,1998.3076923076924,123163.73604227963
East Africa,1998.3461538461538,122945.47182064128
East Africa,1998.3846153846155,122618.1808108976
East Africa,1998.423076923077,122158.8386787699
East Africa,1998.4615384615386,121570.6618078237
East Africa,1998.5,120900.0
East Africa,1998.5384615384614,120229.3381921763
East Africa,1998.576923076923,119641.16132123009
East Africa,1998.6153846153845,119181.81918910239
East Africa,1998.6538461538462,118854.52817935872
East Africa,1998.6923076923076,118636.26395772037
East Africa,1998.7307692307693,118497.06088055174
East Africa,1998.7692307692307,118410.79199702977
East Africa,1998.8076923076924,118358.27558854526
East Africa,1998.8461538461538,118326.65334438103
East Africa,1998.8846153846155,118307.73739673597
East Africa,1998.923076923077,118296.466743301
East Africa,1998.9615384615386,118289.76716030164
East Africa,1999.0,118280.0
East Africa,1999.0384615384614,118269.97188503381
East Africa,1999.076923076923,118263.09330554209
East Africa,1999.1153846153845,118251.52152777872
East Africa,1999.1538461538462,118232.10019221947
East Africa,1999.1923076923076,118199.63307893636
East Africa,1999.2307692307693,118145.7135603015
East Africa,1999.2692307692307,118057.13978294497
East Africa,1999.3076923076924,117914.21753959244
East Africa,1999.3461538461538,117690.12183111643
East Africa,1999.3846153846155,117354.0864050819
East Africa,1999.423076923077,116882.47177324085
East Africa,1999.4615384615386,116278.58025307089
East Africa,1999.5,115590.0
East Africa,1999.5384615384614,114901.41974692911
East Africa,1999.576923076923,114297.52822675914
East Africa,1999.6153846153845,113825.9135949181
East Africa,1999.6538461538462,113489.87816888357
East Africa,1999.6923076923076,113265.78246040756
East Africa,1999.7307692307693,113122.86021705503
East Africa,1999.7692307692307,113034.2864396985
East Africa,1999.8076923076924,112980.36692106364
East Africa,1999.8461538461538,112947.89980778053
East Africa,1999.8846153846155,112928.47847222128
East Africa,1999.923076923077,112916.90669445791
East Africa,1999.9615384615386,112910.02811496618
East Africa,2000.0,112900.0
East Africa,2000.0384615384614,112891.98496387461
East Africa,2000.076923076923,112886.48721446673
East Africa,2000.1153846153845,112877.23839580826
East Africa,2000.1538461538462,112861.71576701556
East Africa,2000.1923076923076,112835.76621550675
East Africa,2000.2307692307693,112792.67068946031
East Africa,2000.2692307692307,112721.87752168464
East Africa,2000.3076923076924,112607.6459888936
East Africa,2000.3461538461538,112428.53603602243
East Africa,2000.3846153846155,112159.95753566024
East Africa,2000.423076923077,111783.01647303636
East Africa,2000.4615384615386,111300.35224687822
East Africa,2000.5,110750.0
East Africa,2000.5384615384614,110199.64775312177
East Africa,2000.576923076923,109716.98352696362
East Africa,2000.6153846153845,109340.04246433976
East Africa,2000.6538461538462,109071.46396397757
East Africa,2000.6923076923076,108892.3540111064
East Africa,2000.7307692307693,108778.12247831536
East Africa,2000.7692307692307,108707.32931053969
East Africa,2000.8076923076924,108664.23378449325
East Africa,2000.8461538461538,108638.28423298444
East Africa,2000.8846153846155,108622.76160419174
East Africa,2000.923076923077,108613.51278553327
East Africa,2000.9615384615386,108608.01503612539
East Africa,2001.0,108600.0
East Africa,2001.0384615384614,108594.70634823346
East Africa,2001.076923076923,108591.07527653151
East Africa,2001.1153846153845,108584.96675444081
East Africa,2001.1538461538462,108574.71459961028
East Africa,2001.1923076923076,108557.57582605562
East Africa,2001.2307692307693,108529.11273443425
East Africa,2001.2692307692307,108482.35631664754
East Africa,2001.3076923076924,108406.91037405995
East Africa,2001.3461538461538,108288.61449821015
East Africa,2001.3846153846155,108111.2277677384
East Africa,2001.423076923077,107862.27134498216
East Africa,2001.4615384615386,107543.48846072887
East Africa,2001.5,107180.0
East Africa,2001.5384615384614,106816.51153927113
East Africa,2001.576923076923,106497.72865501784
East Africa,2001.6153846153845,106248.7722322616
East Africa,2001.6538461538462,106071.38550178983
East Africa,2001.6923076923076,105953.08962594005
East Africa,2001.7307692307693,105877.64368335246
East Africa,2001.7692307692307,105830.88726556575
East Africa,2001.8076923076924,105802.42417394438
East Africa,2001.8461538461538,105785.28540038972
East Africa,2001.8846153846155,105775.03324555919
East Africa,2001.923076923077,105768.92472346849
East Africa,2001.9615384615386,105765.29365176654
East Africa,2002.0,105760.0
East Africa,2002.0384615384614,105752.37639587144
East Africa,2002.076923076923,105747.14714120208
East Africa,2002.1153846153845,105738.35000903624
East Africa,2002.1538461538462,105723.5854621148
East Africa,2002.1923076923076,105698.90321428434
East Africa,2002.2307692307693,105657.91235346341
East Africa,2002.2692307692307,105590.57652643957
East Africa,2002.3076923076924,105481.92374292437
East Africa,2002.3461538461538,105311.5610203097
East Africa,2002.3846153846155,105056.09914438381
East Africa,2002.423076923077,104697.56683132994
East Africa,2002.4615384615386,104238.47457900742
East Africa,2002.5,103715.0
East Africa,2002.5384615384614,103191.52542099258
East Africa,2002.576923076923,102732.43316867005
East Africa,2002.6153846153845,102373.90085561619
East Africa,2002.6538461538462,102118.4389796903
East Africa,2002.6923076923076,101948.07625707563
East Africa,2002.7307692307693,101839.42347356043
East Africa,2002.7692307692307,101772.08764653659
East Africa,2002.8076923076924,101731.09678571566
East Africa,2002.8461538461538,101706.4145378852
East Africa,2002.8846153846155,101691.64999096376
East Africa,2002.923076923077,101682.85285879792
East Africa,2002.9615384615386,101677.62360412857
East Africa,2003.0,101670.0
East Africa,2003.0384615384614,101665.07914061139
East Africa,2003.076923076923,101661.70377818422
East Africa,2003.1153846153845,101656.02543370554
East Africa,2003.1538461538462,101646.49526160955
East Africa,2003.1923076923076,101630.56344393903
East Africa,2003.2307692307693,101604.10479538958
East Africa,2003.2692307692307,101560.6410830808
East Africa,2003.3076923076924,101490.50823504165
East Africa,2003.3461538461538,101380.54305467423
East Africa,2003.3846153846155,101215.64834747513
East Africa,2003.423076923077,100984.22406716652
East Africa,2003.4615384615386,100687.8906818043
East Africa,2003.5,100350.0
East Africa,2003.5384615384614,100012.1093181957
East Africa,2003.576923076923,99715.77593283348
East Africa,2003.6153846153845,99484.35165252487
East Africa,2003.6538461538462,99319.45694532577
East Africa,2003.6923076923076,99209.49176495835
East Africa,2003.7307692307693,99139.3589169192
East Africa,2003.7692307692307,99095.89520461042
East Africa,2003.8076923076924,99069.43655606097
East Africa,2003.8461538461538,99053.50473839045
East Africa,2003.8846153846155,99043.97456629446
East Africa,2003.923076923077,99038.29622181578
East Africa,2003.9615384615386,99034.92085938861
East Africa,2004.0,99030.0
East Africa,2004.0384615384614,99023.75572766976
East Africa,2004.076923076923,99019.4725973171
East Africa,2004.1153846153845,99012.26712231574
East Africa,2004.1538461538462,99000.17391151213
East Africa,2004.1923076923076,98979.95740045293
East Africa,2004.2307692307693,98946.38297899814
East Africa,2004.2692307692307,98891.23016224269
East Africa,2004.3076923076924,98802.23582855663
East Africa,2004.3461538461538,98662.69667922678
East Africa,2004.3846153846155,98453.45528940973
East Africa,2004.423076923077,98159.79190341206
East Africa,2004.4615384615386,97783.76279698651
East Africa,2004.5,97355.0
East Africa,2004.5384615384614,96926.23720301347
East Africa,2004.576923076923,96550.20809658794
East Africa,2004.6153846153845,96256.54471059027
East Africa,2004.6538461538462,96047.30332077322
East Africa,2004.6923076923076,95907.76417144337
East Africa,2004.7307692307693,95818.76983775731
East Africa,2004.7692307692307,95763.61702100186
East Africa,2004.8076923076924,95730.04259954707
East Africa,2004.8461538461538,95709.82608848787
East Africa,2004.8846153846155,95697.73287768426
East Africa,2004.923076923077,95690.5274026829
East Africa,2004.9615384615386,95686.24427233024
East Africa,2005.0,95680.0
East Africa,2005.0384615384614,95680.29823390234
East Africa,2005.076923076923,95680.50280132217
East Africa,2005.1153846153845,95680.84694341179
East Africa,2005.1538461538462,95681.42452959942
East Africa,2005.1923076923076,95682.39009430673
East Africa,2005.2307692307693,95683.99364876427
East Africa,2005.2692307692307,95686.62781314662
East Africa,2005.3076923076924,95690.87828878536
East Africa,2005.3461538461538,95697.54284517127
East Africa,2005.3846153846155,95707.53646378938
East Africa,2005.423076923077,95721.56217774749
East Africa,2005.4615384615386,95739.52177686035
East Africa,2005.5,95760.0
East Africa,2005.5384615384614,95780.47822313965
East Africa,2005.576923076923,95798.43782225251
East Africa,2005.6153846153845,95812.46353621062
East Africa,2005.6538461538462,95822.45715482873
East Africa,2005.6923076923076,95829.12171121464
East Africa,2005.7307692307693,95833.37218685338
East Africa,2005.7692307692307,95836.00635123573
East Africa,2005.8076923076924,95837.60990569327
East Africa,2005.8461538461538,95838.57547040058
East Africa,2005.8846153846155,95839.15305658821
East Africa,2005.923076923077,95839.49719867783
East Africa,2005.9615384615386,95839.70176609766
East Africa,2006.0,95840.0
East Africa,2006.0384615384614,95839.03073981739
East Africa,2006.076923076923,95838.36589570295
East Africa,2006.1153846153845,95837.2474339117
East Africa,2006.1538461538462,95835.37027880189
East Africa,2006.1923076923076,95832.23219350314
East Africa,2006.2307692307693,95827.02064151612
East Africa,2006.2692307692307,95818.45960727349
East Africa,2006.3076923076924,95804.6455614476
East Africa,2006.3461538461538,95782.98575319341
East Africa,2006.3846153846155,95750.5064926845
East Africa,2006.423076923077,95704.92292232068
East Africa,2006.4615384615386,95646.55422520387
East Africa,2006.5,95580.0
East Africa,2006.5384615384614,95513.44577479613
East Africa,2006.576923076923,95455.07707767932
East Africa,2006.6153846153845,95409.4935073155
East Africa,2006.6538461538462,95377.01424680659
East Africa,2006.6923076923076,95355.3544385524
East Africa,2006.7307692307693,95341.54039272651
East Africa,2006.7692307692307,95332.97935848388
East Africa,2006.8076923076924,95327.76780649686
East Africa,2006.8461538461538,95324.62972119811
East Africa,2006.8846153846155,95322.7525660883
East Africa,2006.923076923077,95321.63410429705
East Africa,2006.9615384615386,95320.96926018261
East Africa,2007.0,95320.0
East Africa,2007.0384615384614,95319.4967302898
East Africa,2007.076923076923,95319.15152276884
East Africa,2007.1153846153845,95318.57078299261
East Africa,2007.1538461538462,95317.59610630097
East Africa,2007.1923076923076,95315.9667158574
East Africa,2007.2307692307693,95313.2607177103
East Africa,2007.2692307692307,95308.81556531508
East Africa,2007.3076923076924,95301.64288767471
East Africa,2007.3461538461538,95290.3964487735
East Africa,2007.3846153846155,95273.53221735542
East Africa,2007.423076923077,95249.86382505111
East Africa,2007.4615384615386,95219.55700154816
East Africa,2007.5,95185.0
East Africa,2007.5384615384614,95150.44299845184
East Africa,2007.576923076923,95120.13617494889
East Africa,2007.6153846153845,95096.46778264458
East Africa,2007.6538461538462,95079.6035512265
East Africa,2007.6923076923076,95068.35711232529
East Africa,2007.7307692307693,95061.18443468492
East Africa,2007.7692307692307,95056.7392822897
East Africa,2007.8076923076924,95054.0332841426
East Africa,2007.8461538461538,95052.40389369903
East Africa,2007.8846153846155,95051.42921700739
East Africa,2007.923076923077,95050.84847723116
East Africa,2007.9615384615386,95050.5032697102
East Africa,2008.0,95050.0
East Africa,2008.0384615384614,95051.23021484715
East Africa,2008.076923076923,95052.07405545394
East Africa,2008.1153846153845,95053.49364157362
East Africa,2008.1538461538462,95055.87618459761
East Africa,2008.1923076923076,95059.85913901524
East Africa,2008.2307692307693,95066.4738011526
East Africa,2008.2692307692307,95077.3397292298
East Africa,2008.3076923076924,95094.87294123959
East Africa,2008.3461538461538,95122.36423633144
East Africa,2008.3846153846155,95163.58791313122
East Africa,2008.423076923077,95221.44398320837
East Africa,2008.4615384615386,95295.52732954893
East Africa,2008.5,95380.0
East Africa,2008.5384615384614,95464.47267045108
East Africa,2008.576923076923,95538.55601679163
East Africa,2008.6153846153845,95596.41208686878
East Africa,2008.6538461538462,95637.63576366856
East Africa,2008.6923076923076,95665.12705876041
East Africa,2008.7307692307693,95682.6602707702
East Africa,2008.7692307692307,95693.5261988474
East Africa,2008.8076923076924,95700.14086098476
East Africa,2008.8461538461538,95704.12381540239
East Africa,2008.8846153846155,95706.50635842638
East Africa,2008.923076923077,95707.92594454606
East Africa,2008.9615384615386,95708.76978515285
East Africa,2009.0,95710.0
East Africa,2009.0384615384614,95708.52747010719
East Africa,2009.076923076923,95707.51741847179
East Africa,2009.1153846153845,95705.81821690431
East Africa,2009.1538461538462,95702.96638510286
East Africa,2009.1923076923076,95698.19890936054
East Africa,2009.2307692307693,95690.28135922643
East Africa,2009.2692307692307,95677.27517258858
East Africa,2009.3076923076924,95656.28844912231
East Africa,2009.3461538461538,95623.38220196692
East Africa,2009.3846153846155,95574.03871003991
East Africa,2009.423076923077,95504.78674737179
East Africa,2009.4615384615386,95416.11122675205
East Africa,2009.5,95315.0
East Africa,2009.5384615384614,95213.88877324795
East Africa,2009.576923076923,95125.21325262821
East Africa,2009.6153846153845,95055.96128996009
East Africa,2009.6538461538462,95006.61779803308
East Africa,2009.6923076923076,94973.71155087769
East Africa,2009.7307692307693,94952.72482741142
East Africa,2009.7692307692307,94939.71864077357
East Africa,2009.8076923076924,94931.80109063946
East Africa,2009.8461538461538,94927.03361489714
East Africa,2009.8846153846155,94924.18178309569
